"state_name","district_name","market_name","variety","group","arrival_tonnes","min_price_rs_quintal","max_price_rs_quintal","modal_price_rs_quintal","reported_date","commodity_name"
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,"Sesamum(Sesame,Gingelly,Til)"
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Cane
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Cane
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Cane
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Cane
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Cane
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Cane
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Egg
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Egg
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Egg
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Egg
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Egg
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Egg
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Pepper garbled
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Pepper garbled
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Pepper garbled
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Pepper garbled
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Pepper garbled
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Pepper garbled
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Mashrooms
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Mashrooms
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Mashrooms
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Mashrooms
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Mashrooms
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Mashrooms
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Orchid
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Orchid
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Orchid
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Orchid
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Orchid
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Orchid
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Seemebadnekai
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Seemebadnekai
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Seemebadnekai
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Seemebadnekai
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Seemebadnekai
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Seemebadnekai
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Gramflour
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Gramflour
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Gramflour
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Gramflour
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Gramflour
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Gramflour
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Yam (Ratalu)
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Yam (Ratalu)
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Yam (Ratalu)
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Yam (Ratalu)
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Yam (Ratalu)
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Yam (Ratalu)
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Green Chilli
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Green Chilli
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Green Chilli
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Green Chilli
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Green Chilli
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Green Chilli
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Sarasum
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Sarasum
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Sarasum
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Sarasum
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Sarasum
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Sarasum
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Other Pulses
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Other Pulses
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Other Pulses
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Other Pulses
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Other Pulses
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Other Pulses
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Field Pea
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Field Pea
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Field Pea
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Field Pea
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Field Pea
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Field Pea
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Kartali (Kantola)
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Kartali (Kantola)
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Kartali (Kantola)
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Kartali (Kantola)
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Kartali (Kantola)
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Kartali (Kantola)
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Ginger(Green)
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Ginger(Green)
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Ginger(Green)
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Ginger(Green)
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Ginger(Green)
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Ginger(Green)
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Alasande Gram
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Alasande Gram
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Alasande Gram
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Alasande Gram
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Alasande Gram
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Alasande Gram
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Kharif Mash
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Kharif Mash
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Kharif Mash
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Kharif Mash
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Kharif Mash
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Kharif Mash
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Mahua Seed(Hippe seed)
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Mahua Seed(Hippe seed)
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Mahua Seed(Hippe seed)
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Mahua Seed(Hippe seed)
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Mahua Seed(Hippe seed)
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Mahua Seed(Hippe seed)
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Neem Seed
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Neem Seed
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Neem Seed
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Neem Seed
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Neem Seed
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Neem Seed
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Methi(Leaves)
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Methi(Leaves)
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Methi(Leaves)
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Methi(Leaves)
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Methi(Leaves)
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Methi(Leaves)
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Tube Rose(Single)
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Tube Rose(Single)
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Tube Rose(Single)
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Tube Rose(Single)
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Tube Rose(Single)
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Tube Rose(Single)
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Jute Seed
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Jute Seed
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Jute Seed
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Jute Seed
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Jute Seed
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Jute Seed
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Cluster beans
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Cluster beans
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Cluster beans
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Cluster beans
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Cluster beans
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Cluster beans
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Coconut
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Coconut
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Coconut
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Coconut
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Coconut
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Coconut
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Tapioca
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Tapioca
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Tapioca
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Tapioca
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Tapioca
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Tapioca
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Sweet Pumpkin
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Sweet Pumpkin
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Sweet Pumpkin
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Sweet Pumpkin
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Sweet Pumpkin
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Sweet Pumpkin
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Round gourd
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Round gourd
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Round gourd
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Round gourd
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Round gourd
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Round gourd
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Leafy Vegetable
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Leafy Vegetable
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Leafy Vegetable
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Leafy Vegetable
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Leafy Vegetable
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Leafy Vegetable
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Sompu
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Sompu
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Sompu
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Sompu
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Sompu
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Sompu
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Bullar
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Bullar
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Bullar
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Bullar
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Bullar
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Bullar
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Marasebu
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Marasebu
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Marasebu
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Marasebu
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Marasebu
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Marasebu
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Season Leaves
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Season Leaves
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Season Leaves
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Season Leaves
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Season Leaves
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Season Leaves
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Alsandikai
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Alsandikai
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Alsandikai
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Alsandikai
